Marker_1,Marker_2,Marker_3,Marker_4,Marker_5,Marker_6,Marker_7,Marker_8,Marker_9,Marker_10,GT,MV,DS,GLAD,MACE,n_annotators,WSI,ano,split
-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_12288_column_157696,CasoHEProstata_A_0628_row_12288_column_157696,train
-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0628_row_12288_column_32768,CasoHEProstata_A_0628_row_12288_column_32768,train
-1,-1,-1,-1,0,0,2,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0628_row_12288_column_34816,CasoHEProstata_A_0628_row_12288_column_34816,train
0,-1,-1,-1,0,-1,3,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0628_row_12288_column_45056,CasoHEProstata_A_0628_row_12288_column_45056,train
-1,2,-1,-1,-1,0,-1,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0628_row_12288_column_47104,CasoHEProstata_A_0628_row_12288_column_47104,train
3,1,0,0,3,0,-1,-1,-1,-1,0,0,3,0,0,6,CasoHEProstata_A_0628_row_12288_column_51200,CasoHEProstata_A_0628_row_12288_column_51200,train
3,2,-1,2,2,2,3,-1,-1,-1,2,2,2,2,2,6,CasoHEProstata_A_0628_row_12288_column_55296,CasoHEProstata_A_0628_row_12288_column_55296,train
-1,-1,0,2,-1,-1,-1,-1,-1,-1,2,2,2,0,2,2,CasoHEProstata_A_0628_row_12288_column_57344,CasoHEProstata_A_0628_row_12288_column_57344,train
3,-1,-1,-1,-1,-1,3,-1,-1,-1,3,3,3,3,3,2,CasoHEProstata_A_0628_row_12288_column_59392,CasoHEProstata_A_0628_row_12288_column_59392,train
2,2,0,-1,-1,0,-1,-1,-1,-1,2,2,0,0,0,4,CasoHEProstata_A_0628_row_14336_column_129024,CasoHEProstata_A_0628_row_14336_column_129024,train
0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_14336_column_131072,CasoHEProstata_A_0628_row_14336_column_131072,train
-1,2,0,-1,2,-1,2,-1,-1,-1,2,2,2,2,2,4,CasoHEProstata_A_0628_row_14336_column_22528,CasoHEProstata_A_0628_row_14336_column_22528,train
-1,3,0,-1,-1,-1,-1,-1,-1,-1,3,3,3,0,3,2,CasoHEProstata_A_0628_row_14336_column_26624,CasoHEProstata_A_0628_row_14336_column_26624,train
2,2,-1,-1,0,-1,-1,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_14336_column_30720,CasoHEProstata_A_0628_row_14336_column_30720,train
-1,-1,0,-1,-1,-1,3,-1,-1,-1,3,3,0,0,0,2,CasoHEProstata_A_0628_row_14336_column_32768,CasoHEProstata_A_0628_row_14336_column_32768,train
0,3,-1,-1,0,0,3,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0628_row_14336_column_34816,CasoHEProstata_A_0628_row_14336_column_34816,train
2,-1,-1,0,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0628_row_14336_column_36864,CasoHEProstata_A_0628_row_14336_column_36864,train
-1,-1,-1,2,2,-1,-1,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0628_row_14336_column_40960,CasoHEProstata_A_0628_row_14336_column_40960,train
3,-1,-1,0,-1,-1,-1,-1,-1,-1,3,3,0,0,0,2,CasoHEProstata_A_0628_row_14336_column_43008,CasoHEProstata_A_0628_row_14336_column_43008,train
-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_16384_column_124928,CasoHEProstata_A_0628_row_16384_column_124928,train
0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_16384_column_126976,CasoHEProstata_A_0628_row_16384_column_126976,train
-1,-1,-1,2,2,-1,-1,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0628_row_16384_column_129024,CasoHEProstata_A_0628_row_16384_column_129024,train
1,-1,0,-1,2,-1,3,-1,-1,-1,3,3,2,2,2,4,CasoHEProstata_A_0628_row_16384_column_24576,CasoHEProstata_A_0628_row_16384_column_24576,train
-1,3,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0628_row_18432_column_122880,CasoHEProstata_A_0628_row_18432_column_122880,train
0,2,-1,0,0,0,3,-1,-1,-1,0,0,0,0,0,6,CasoHEProstata_A_0628_row_18432_column_124928,CasoHEProstata_A_0628_row_18432_column_124928,train
2,-1,-1,-1,-1,0,-1,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0628_row_20480_column_122880,CasoHEProstata_A_0628_row_20480_column_122880,train
3,2,-1,2,2,2,2,-1,-1,-1,2,2,2,2,2,6,CasoHEProstata_A_0628_row_22528_column_100352,CasoHEProstata_A_0628_row_22528_column_100352,train
-1,-1,-1,2,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0628_row_22528_column_102400,CasoHEProstata_A_0628_row_22528_column_102400,train
-1,2,0,0,-1,-1,3,-1,-1,-1,0,0,3,0,0,4,CasoHEProstata_A_0628_row_22528_column_116736,CasoHEProstata_A_0628_row_22528_column_116736,train
2,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0628_row_22528_column_118784,CasoHEProstata_A_0628_row_22528_column_118784,train
2,2,-1,0,2,0,3,-1,-1,-1,2,2,3,2,0,6,CasoHEProstata_A_0628_row_24576_column_106496,CasoHEProstata_A_0628_row_24576_column_106496,train
-1,1,-1,-1,2,-1,3,-1,-1,-1,3,3,2,2,2,3,CasoHEProstata_A_0628_row_24576_column_110592,CasoHEProstata_A_0628_row_24576_column_110592,train
2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0628_row_24576_column_112640,CasoHEProstata_A_0628_row_24576_column_112640,train
-1,-1,0,2,-1,-1,-1,-1,-1,-1,2,2,2,0,2,2,CasoHEProstata_A_0628_row_24576_column_116736,CasoHEProstata_A_0628_row_24576_column_116736,train
2,-1,-1,-1,1,-1,2,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_26624_column_108544,CasoHEProstata_A_0628_row_26624_column_108544,train
2,-1,-1,2,-1,0,-1,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_28672_column_14336,CasoHEProstata_A_0628_row_28672_column_14336,train
3,-1,-1,2,-1,-1,-1,-1,-1,-1,3,3,2,2,2,2,CasoHEProstata_A_0628_row_28672_column_149504,CasoHEProstata_A_0628_row_28672_column_149504,train
-1,2,1,2,-1,-1,-1,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_30720_column_14336,CasoHEProstata_A_0628_row_30720_column_14336,train
-1,-1,-1,-1,2,2,3,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_30720_column_147456,CasoHEProstata_A_0628_row_30720_column_147456,train
-1,3,-1,-1,2,2,-1,-1,-1,-1,2,2,3,2,2,3,CasoHEProstata_A_0628_row_30720_column_149504,CasoHEProstata_A_0628_row_30720_column_149504,train
-1,-1,-1,3,2,2,-1,-1,-1,-1,2,2,3,2,2,3,CasoHEProstata_A_0628_row_32768_column_141312,CasoHEProstata_A_0628_row_32768_column_141312,train
3,1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,3,2,CasoHEProstata_A_0628_row_32768_column_49152,CasoHEProstata_A_0628_row_32768_column_49152,train
0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_34816_column_129024,CasoHEProstata_A_0628_row_34816_column_129024,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_34816_column_53248,CasoHEProstata_A_0628_row_34816_column_53248,train
2,2,0,-1,-1,2,3,-1,-1,-1,2,2,2,2,2,5,CasoHEProstata_A_0628_row_34816_column_55296,CasoHEProstata_A_0628_row_34816_column_55296,train
-1,3,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0628_row_36864_column_59392,CasoHEProstata_A_0628_row_36864_column_59392,train
-1,1,0,-1,2,2,3,-1,-1,-1,2,2,2,2,2,5,CasoHEProstata_A_0628_row_38912_column_122880,CasoHEProstata_A_0628_row_38912_column_122880,train
2,-1,-1,-1,-1,2,3,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_40960_column_116736,CasoHEProstata_A_0628_row_40960_column_116736,train
1,3,0,2,3,0,-1,-1,-1,-1,3,3,3,0,3,6,CasoHEProstata_A_0628_row_40960_column_118784,CasoHEProstata_A_0628_row_40960_column_118784,train
-1,-1,-1,2,2,2,-1,-1,-1,-1,2,2,2,2,2,3,CasoHEProstata_A_0628_row_40960_column_122880,CasoHEProstata_A_0628_row_40960_column_122880,train
2,-1,-1,2,2,2,-1,-1,-1,-1,2,2,2,2,2,4,CasoHEProstata_A_0628_row_43008_column_110592,CasoHEProstata_A_0628_row_43008_column_110592,train
3,-1,-1,2,-1,3,3,-1,-1,-1,3,3,3,3,3,4,CasoHEProstata_A_0628_row_43008_column_112640,CasoHEProstata_A_0628_row_43008_column_112640,train
2,-1,0,-1,3,-1,3,-1,-1,-1,3,3,3,3,3,4,CasoHEProstata_A_0628_row_43008_column_114688,CasoHEProstata_A_0628_row_43008_column_114688,train
-1,3,-1,2,1,-1,3,-1,-1,-1,3,3,3,3,3,4,CasoHEProstata_A_0628_row_45056_column_104448,CasoHEProstata_A_0628_row_45056_column_104448,train
3,2,1,2,-1,-1,-1,-1,-1,-1,2,2,2,2,2,4,CasoHEProstata_A_0628_row_45056_column_106496,CasoHEProstata_A_0628_row_45056_column_106496,train
2,1,0,2,-1,-1,3,-1,-1,-1,2,2,2,2,2,5,CasoHEProstata_A_0628_row_45056_column_112640,CasoHEProstata_A_0628_row_45056_column_112640,train
3,2,-1,2,-1,-1,-1,-1,-1,-1,2,2,3,2,2,3,CasoHEProstata_A_0628_row_6144_column_143360,CasoHEProstata_A_0628_row_6144_column_143360,train
-1,1,1,2,2,2,2,-1,-1,-1,2,2,2,2,2,6,CasoHEProstata_A_0628_row_6144_column_145408,CasoHEProstata_A_0628_row_6144_column_145408,train
-1,-1,0,-1,-1,3,3,-1,-1,-1,3,3,3,3,3,3,CasoHEProstata_A_0628_row_8192_column_12288,CasoHEProstata_A_0628_row_8192_column_12288,train
2,2,-1,2,2,-1,-1,-1,-1,-1,2,2,2,2,2,4,CasoHEProstata_A_0628_row_8192_column_141312,CasoHEProstata_A_0628_row_8192_column_141312,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0628_row_8192_column_149504,CasoHEProstata_A_0628_row_8192_column_149504,train
-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0629_row_12288_column_92160,CasoHEProstata_A_0629_row_12288_column_92160,train
0,0,-1,-1,0,-1,2,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0629_row_26624_column_86016,CasoHEProstata_A_0629_row_26624_column_86016,train
2,-1,2,-1,-1,2,2,-1,-1,-1,2,2,2,2,2,4,CasoHEProstata_A_0629_row_34816_column_26624,CasoHEProstata_A_0629_row_34816_column_26624,train
-1,-1,-1,-1,-1,0,3,-1,-1,-1,3,3,0,0,0,2,CasoHEProstata_A_0629_row_38912_column_26624,CasoHEProstata_A_0629_row_38912_column_26624,train
0,-1,0,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0630_row_40960_column_112640,CasoHEProstata_A_0630_row_40960_column_112640,train
-1,-1,0,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0633_row_26624_column_112640,CasoHEProstata_A_0633_row_26624_column_112640,train
0,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0633_row_38912_column_106496,CasoHEProstata_A_0633_row_38912_column_106496,train
-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0633_row_43008_column_22528,CasoHEProstata_A_0633_row_43008_column_22528,train
-1,1,0,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,4,CasoHEProstata_A_0634_row_43008_column_108544,CasoHEProstata_A_0634_row_43008_column_108544,train
1,1,2,2,-1,2,-1,-1,-1,-1,2,2,2,2,2,5,CasoHEProstata_A_0634_row_43008_column_110592,CasoHEProstata_A_0634_row_43008_column_110592,train
-1,1,-1,0,1,-1,-1,-1,-1,-1,1,1,1,1,0,3,CasoHEProstata_A_0634_row_45056_column_24576,CasoHEProstata_A_0634_row_45056_column_24576,train
-1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0635_row_22528_column_45056,CasoHEProstata_A_0635_row_22528_column_45056,train
0,0,0,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0635_row_22528_column_47104,CasoHEProstata_A_0635_row_22528_column_47104,train
0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0636_row_24576_column_106496,CasoHEProstata_A_0636_row_24576_column_106496,train
0,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0638_row_30720_column_102400,CasoHEProstata_A_0638_row_30720_column_102400,train
-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0638_row_36864_column_122880,CasoHEProstata_A_0638_row_36864_column_122880,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0638_row_38912_column_67584,CasoHEProstata_A_0638_row_38912_column_67584,train
2,-1,-1,-1,-1,0,-1,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0638_row_49152_column_40960,CasoHEProstata_A_0638_row_49152_column_40960,train
0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0639_row_49152_column_32768,CasoHEProstata_A_0639_row_49152_column_32768,train
0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0639_row_53248_column_122880,CasoHEProstata_A_0639_row_53248_column_122880,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0640_row_18432_column_22528,CasoHEProstata_A_0640_row_18432_column_22528,train
2,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0641_row_26624_column_149504,CasoHEProstata_A_0641_row_26624_column_149504,train
0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0641_row_34816_column_137216,CasoHEProstata_A_0641_row_34816_column_137216,train
2,-1,-1,0,-1,-1,-1,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0641_row_34816_column_32768,CasoHEProstata_A_0641_row_34816_column_32768,train
0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0641_row_40960_column_126976,CasoHEProstata_A_0641_row_40960_column_126976,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0642_row_65536_column_96256,CasoHEProstata_A_0642_row_65536_column_96256,train
0,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0643_row_10240_column_75776,CasoHEProstata_A_0643_row_10240_column_75776,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0643_row_14336_column_104448,CasoHEProstata_A_0643_row_14336_column_104448,train
0,0,-1,0,-1,0,0,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0643_row_22528_column_94208,CasoHEProstata_A_0643_row_22528_column_94208,train
-1,0,0,0,0,-1,3,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0643_row_32768_column_77824,CasoHEProstata_A_0643_row_32768_column_77824,train
-1,-1,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0643_row_34816_column_16384,CasoHEProstata_A_0643_row_34816_column_16384,train
0,-1,-1,0,0,-1,2,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0643_row_34816_column_73728,CasoHEProstata_A_0643_row_34816_column_73728,train
-1,0,-1,-1,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0643_row_34816_column_75776,CasoHEProstata_A_0643_row_34816_column_75776,train
0,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0643_row_38912_column_12288,CasoHEProstata_A_0643_row_38912_column_12288,train
0,-1,-1,-1,0,0,1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0643_row_43008_column_4096,CasoHEProstata_A_0643_row_43008_column_4096,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0643_row_55296_column_22528,CasoHEProstata_A_0643_row_55296_column_22528,train
0,-1,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0643_row_6144_column_88064,CasoHEProstata_A_0643_row_6144_column_88064,train
-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0643_row_65536_column_20480,CasoHEProstata_A_0643_row_65536_column_20480,train
0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0644_row_18432_column_137216,CasoHEProstata_A_0644_row_18432_column_137216,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0644_row_4096_column_122880,CasoHEProstata_A_0644_row_4096_column_122880,train
-1,-1,-1,-1,-1,0,2,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0645_row_16384_column_124928,CasoHEProstata_A_0645_row_16384_column_124928,train
1,-1,-1,-1,-1,0,-1,-1,-1,-1,1,1,0,0,0,2,CasoHEProstata_A_0645_row_26624_column_47104,CasoHEProstata_A_0645_row_26624_column_47104,train
2,-1,-1,0,-1,0,2,-1,-1,-1,2,2,0,0,0,4,CasoHEProstata_A_0645_row_28672_column_43008,CasoHEProstata_A_0645_row_28672_column_43008,train
-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0645_row_6144_column_159744,CasoHEProstata_A_0645_row_6144_column_159744,train
-1,-1,-1,-1,-1,0,3,-1,-1,-1,3,3,0,0,0,2,CasoHEProstata_A_0645_row_8192_column_145408,CasoHEProstata_A_0645_row_8192_column_145408,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0646_row_18432_column_178176,CasoHEProstata_A_0646_row_18432_column_178176,train
0,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0646_row_18432_column_83968,CasoHEProstata_A_0646_row_18432_column_83968,train
-1,-1,0,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0646_row_18432_column_94208,CasoHEProstata_A_0646_row_18432_column_94208,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0649_row_22528_column_88064,CasoHEProstata_A_0649_row_22528_column_88064,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0649_row_38912_column_18432,CasoHEProstata_A_0649_row_38912_column_18432,train
3,2,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,3,2,CasoHEProstata_A_0650_row_30720_column_43008,CasoHEProstata_A_0650_row_30720_column_43008,train
0,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0650_row_34816_column_135168,CasoHEProstata_A_0650_row_34816_column_135168,train
2,2,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0650_row_34816_column_32768,CasoHEProstata_A_0650_row_34816_column_32768,train
0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0650_row_40960_column_147456,CasoHEProstata_A_0650_row_40960_column_147456,train
0,-1,-1,-1,-1,2,-1,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0650_row_43008_column_120832,CasoHEProstata_A_0650_row_43008_column_120832,train
-1,0,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0650_row_49152_column_118784,CasoHEProstata_A_0650_row_49152_column_118784,train
-1,2,-1,-1,0,-1,-1,-1,-1,-1,2,2,0,0,2,2,CasoHEProstata_A_0651_row_30720_column_120832,CasoHEProstata_A_0651_row_30720_column_120832,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0651_row_32768_column_53248,CasoHEProstata_A_0651_row_32768_column_53248,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0651_row_34816_column_106496,CasoHEProstata_A_0651_row_34816_column_106496,train
-1,0,-1,-1,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0651_row_40960_column_114688,CasoHEProstata_A_0651_row_40960_column_114688,train
1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0651_row_49152_column_88064,CasoHEProstata_A_0651_row_49152_column_88064,train
1,-1,0,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0651_row_51200_column_8192,CasoHEProstata_A_0651_row_51200_column_8192,train
1,0,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0651_row_55296_column_16384,CasoHEProstata_A_0651_row_55296_column_16384,train
0,-1,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0653_row_12288_column_88064,CasoHEProstata_A_0653_row_12288_column_88064,train
1,0,0,0,-1,0,2,-1,-1,-1,0,0,0,0,0,6,CasoHEProstata_A_0653_row_16384_column_6144,CasoHEProstata_A_0653_row_16384_column_6144,train
1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,2,CasoHEProstata_A_0653_row_6144_column_83968,CasoHEProstata_A_0653_row_6144_column_83968,train
-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0656_row_28672_column_96256,CasoHEProstata_A_0656_row_28672_column_96256,train
-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0656_row_32768_column_34816,CasoHEProstata_A_0656_row_32768_column_34816,train
0,-1,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0656_row_34816_column_135168,CasoHEProstata_A_0656_row_34816_column_135168,train
0,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0656_row_43008_column_167936,CasoHEProstata_A_0656_row_43008_column_167936,train
0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0656_row_43008_column_2048,CasoHEProstata_A_0656_row_43008_column_2048,train
-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0656_row_43008_column_6144,CasoHEProstata_A_0656_row_43008_column_6144,train
0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0656_row_45056_column_20480,CasoHEProstata_A_0656_row_45056_column_20480,train
0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0656_row_55296_column_161792,CasoHEProstata_A_0656_row_55296_column_161792,train
0,0,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0656_row_61440_column_22528,CasoHEProstata_A_0656_row_61440_column_22528,train
-1,-1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0657_row_10240_column_34816,CasoHEProstata_A_0657_row_10240_column_34816,train
-1,0,-1,-1,0,0,1,-1,-1,-1,0,0,0,0,0,4,CasoHEProstata_A_0657_row_18432_column_22528,CasoHEProstata_A_0657_row_18432_column_22528,train
-1,1,2,-1,2,2,2,-1,-1,-1,2,2,2,2,2,5,CasoHEProstata_A_0657_row_20480_column_26624,CasoHEProstata_A_0657_row_20480_column_26624,train
2,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,2,0,3,CasoHEProstata_A_0657_row_20480_column_30720,CasoHEProstata_A_0657_row_20480_column_30720,train
1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,1,2,CasoHEProstata_A_0657_row_22528_column_30720,CasoHEProstata_A_0657_row_22528_column_30720,train
-1,1,-1,0,1,1,-1,-1,-1,-1,1,1,1,1,0,4,CasoHEProstata_A_0657_row_22528_column_32768,CasoHEProstata_A_0657_row_22528_column_32768,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0657_row_22528_column_34816,CasoHEProstata_A_0657_row_22528_column_34816,train
2,-1,-1,-1,-1,-1,2,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0657_row_26624_column_6144,CasoHEProstata_A_0657_row_26624_column_6144,train
1,-1,-1,0,-1,1,1,-1,-1,-1,1,1,1,1,0,4,CasoHEProstata_A_0657_row_28672_column_100352,CasoHEProstata_A_0657_row_28672_column_100352,train
1,1,-1,-1,1,2,1,-1,-1,-1,1,1,1,1,1,5,CasoHEProstata_A_0657_row_28672_column_10240,CasoHEProstata_A_0657_row_28672_column_10240,train
1,2,-1,-1,-1,1,-1,-1,-1,-1,1,1,2,1,1,3,CasoHEProstata_A_0657_row_28672_column_104448,CasoHEProstata_A_0657_row_28672_column_104448,train
-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,2,CasoHEProstata_A_0657_row_28672_column_106496,CasoHEProstata_A_0657_row_28672_column_106496,train
-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,4,CasoHEProstata_A_0657_row_28672_column_12288,CasoHEProstata_A_0657_row_28672_column_12288,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0657_row_28672_column_96256,CasoHEProstata_A_0657_row_28672_column_96256,train
-1,-1,-1,0,-1,-1,2,-1,-1,-1,2,2,0,0,0,2,CasoHEProstata_A_0657_row_30720_column_102400,CasoHEProstata_A_0657_row_30720_column_102400,train
1,0,-1,0,0,-1,2,-1,-1,-1,0,0,0,0,0,5,CasoHEProstata_A_0657_row_30720_column_12288,CasoHEProstata_A_0657_row_30720_column_12288,train
0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,3,CasoHEProstata_A_0657_row_30720_column_88064,CasoHEProstata_A_0657_row_30720_column_88064,train
-1,1,2,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,CasoHEProstata_A_0657_row_30720_column_96256,CasoHEProstata_A_0657_row_30720_column_96256,train
1,-1,2,0,-1,2,2,-1,-1,-1,2,2,2,2,2,5,CasoHEProstata_A_0657_row_30720_column_98304,CasoHEProstata_A_0657_row_30720_column_98304,train
-1,-1,1,-1,0,1,-1,-1,-1,-1,1,1,1,1,1,3,CasoHEProstata_A_0657_row_32768_column_16384,CasoHEProstata_A_0657_row_32768_column_16384,train
